unix_time,value
1506530580.0,nan
1506532980.0,nan
1506535380.0,nan
1506537780.0,nan
1506540180.0,nan
1506542580.0,nan
1506544980.0,nan
1506547380.0,nan
1506549780.0,nan
1506552180.0,nan
1506554580.0,nan
1506556980.0,nan
1506559380.0,nan
1506561780.0,nan
1506564180.0,nan
1506566580.0,nan
1506568980.0,nan
1506571380.0,nan
1506573780.0,nan
1506576180.0,nan
1506578580.0,nan
1506580980.0,nan
1506583380.0,nan
1506585780.0,nan
1506588180.0,nan
1506590580.0,nan
1506592980.0,nan
1506595380.0,nan
1506597780.0,nan
1506600180.0,nan
1506602580.0,nan
1506604980.0,nan
1506607380.0,nan
1506609780.0,nan
1506612180.0,nan
1506614580.0,nan
1506616980.0,nan
1506619380.0,nan
1506621780.0,nan
1506624180.0,nan
1506626580.0,nan
1506628980.0,nan
1506631380.0,nan
1506633780.0,nan
1506636180.0,nan
1506638580.0,nan
1506640980.0,nan
1506643380.0,nan
1506645780.0,nan
1506648180.0,nan
1506650580.0,nan
1506652980.0,nan
1506655380.0,nan
1506657780.0,nan
1506660180.0,nan
1506662580.0,nan
1506664980.0,nan
1506667380.0,nan
1506669780.0,nan
1506672180.0,nan
1506674580.0,nan
1506676980.0,nan
1506679380.0,nan
1506681780.0,nan
1506684180.0,nan
1506686580.0,nan
1506688980.0,nan
1506691380.0,nan
1506693780.0,nan
1506696180.0,nan
1506698580.0,nan
1506700980.0,nan
1506703380.0,nan
1506705780.0,nan
1506708180.0,nan
1506710580.0,nan
1506712980.0,nan
1506715380.0,nan
1506717780.0,nan
1506720180.0,nan
1506722580.0,nan
1506724980.0,nan
1506727380.0,nan
1506729780.0,nan
1506732180.0,nan
1506734580.0,nan
1506736980.0,nan
1506739380.0,nan
1506741780.0,nan
1506744180.0,nan
1506746580.0,nan
1506748980.0,nan
1506751380.0,nan
1506753780.0,nan
1506756180.0,nan
1506758580.0,nan
1506760980.0,nan
1506763380.0,nan
1506765780.0,nan
1506768180.0,nan
1506770580.0,nan
1506772980.0,nan
1506775380.0,nan
1506777780.0,nan
1506780180.0,nan
1506782580.0,nan
1506784980.0,nan
1506787380.0,nan
1506789780.0,nan
1506792180.0,nan
1506794580.0,nan
1506796980.0,nan
1506799380.0,nan
1506801780.0,nan
1506804180.0,nan
1506806580.0,nan
1506808980.0,nan
1506811380.0,nan
1506813780.0,nan
1506816180.0,nan
1506818580.0,nan
1506820980.0,nan
1506823380.0,nan
1506825780.0,nan
1506828180.0,nan
1506830580.0,nan
1506832980.0,nan
1506835380.0,nan
1506837780.0,nan
1506840180.0,nan
1506842580.0,nan
1506844980.0,nan
1506847380.0,nan
1506849780.0,nan
1506852180.0,nan
1506854580.0,nan
1506856980.0,nan
1506859380.0,nan
1506861780.0,nan
1506864180.0,nan
1506866580.0,nan
1506868980.0,nan
1506871380.0,nan
1506873780.0,nan
1506876180.0,nan
1506878580.0,nan
1506880980.0,nan
1506883380.0,nan
1506885780.0,nan
1506888180.0,nan
1506890580.0,nan
1506892980.0,nan
1506895380.0,nan
1506897780.0,nan
1506900180.0,nan
1506902580.0,nan
1506904980.0,nan
1506907380.0,nan
1506909780.0,nan
1506912180.0,nan
1506914580.0,nan
1506916980.0,nan
1506919380.0,nan
1506921780.0,nan
1506924180.0,nan
1506926580.0,nan
1506928980.0,nan
1506931380.0,nan
1506933780.0,nan
1506936180.0,nan
1506938580.0,nan
1506940980.0,nan
1506943380.0,nan
1506945780.0,nan
1506948180.0,nan
1506950580.0,nan
1506952980.0,nan
1506955380.0,nan
1506957780.0,nan
1506960180.0,nan
1506962580.0,nan
1506964980.0,nan
1506967380.0,nan
1506969780.0,nan
1506972180.0,nan
1506974580.0,nan
1506976980.0,nan
1506979380.0,nan
1506981780.0,nan
1506984180.0,nan
1506986580.0,nan
1506988980.0,nan
1506991380.0,nan
1506993780.0,nan
1506996180.0,nan
1506998580.0,nan
1507000980.0,nan
1507003380.0,nan
1507005780.0,nan
1507008180.0,nan
1507010580.0,nan
1507012980.0,nan
1507015380.0,nan
1507017780.0,nan
1507020180.0,nan
1507022580.0,nan
1507024980.0,nan
1507027380.0,nan
1507029780.0,nan
1507032180.0,nan
1507034580.0,nan
1507036980.0,nan
1507039380.0,nan
1507041780.0,nan
1507044180.0,nan
1507046580.0,nan
1507048980.0,nan
1507051380.0,nan
1507053780.0,nan
1507056180.0,nan
1507058580.0,nan
1507060980.0,nan
1507063380.0,nan
1507065780.0,nan
1507068180.0,nan
1507070580.0,nan
1507072980.0,nan
1507075380.0,nan
1507077780.0,nan
1507080180.0,nan
1507082580.0,nan
1507084980.0,nan
1507087380.0,nan
1507089780.0,nan
1507092180.0,nan
1507094580.0,nan
1507096980.0,nan
1507099380.0,nan
1507101780.0,nan
1507104180.0,nan
1507106580.0,nan
1507108980.0,nan
1507111380.0,nan
1507113780.0,nan
1507116180.0,nan
1507118580.0,nan
1507120980.0,nan
1507123380.0,nan
1507125780.0,nan
1507128180.0,nan
1507130580.0,nan
1507132980.0,nan
1507135380.0,nan
1507137780.0,nan
1507140180.0,nan
1507142580.0,nan
1507144980.0,nan
1507147380.0,nan
1507149780.0,nan
1507152180.0,nan
1507154580.0,nan
1507156980.0,nan
1507159380.0,nan
1507161780.0,nan
1507164180.0,nan
1507166580.0,nan
1507168980.0,nan
1507171380.0,nan
1507173780.0,nan
1507176180.0,nan
1507178580.0,nan
1507180980.0,nan
1507183380.0,nan
1507185780.0,nan
1507188180.0,nan
1507190580.0,nan
1507192980.0,nan
1507195380.0,nan
1507197780.0,nan
1507200180.0,nan
1507202580.0,nan
1507204980.0,nan
1507207380.0,nan
1507209780.0,nan
1507212180.0,nan
1507214580.0,nan
1507216980.0,nan
1507219380.0,nan
1507221780.0,nan
1507224180.0,nan
1507226580.0,nan
1507228980.0,nan
1507231380.0,nan
1507233780.0,nan
1507236180.0,nan
1507238580.0,nan
1507240980.0,nan
1507243380.0,nan
1507245780.0,nan
1507248180.0,nan
1507250580.0,nan
1507252980.0,nan
1507255380.0,nan
1507257780.0,nan
1507260180.0,nan
1507262580.0,nan
1507264980.0,nan
1507267380.0,nan
1507269780.0,nan
1507272180.0,nan
1507274580.0,nan
1507276980.0,nan
1507279380.0,nan
1507281780.0,nan
1507284180.0,nan
1507286580.0,nan
1507288980.0,nan
1507291380.0,nan
1507293780.0,nan
1507296180.0,nan
1507298580.0,nan
1507300980.0,nan
1507303380.0,nan
1507305780.0,nan
1507308180.0,nan
1507310580.0,nan
1507312980.0,nan
1507315380.0,nan
1507317780.0,nan
1507320180.0,nan
1507322580.0,nan
1507324980.0,nan
1507327380.0,nan
1507329780.0,nan
1507332180.0,nan
1507334580.0,nan
1507336980.0,nan
1507339380.0,nan
1507341780.0,nan
1507344180.0,nan
1507346580.0,nan
1507348980.0,nan
1507351380.0,nan
1507353780.0,nan
1507356180.0,nan
1507358580.0,nan
1507360980.0,nan
1507363380.0,nan
1507365780.0,nan
1507368180.0,nan
1507370580.0,nan
1507372980.0,nan
1507375380.0,nan
1507377780.0,nan
1507380180.0,nan
1507382580.0,nan
1507384980.0,nan
1507387380.0,nan
1507389780.0,nan
1507392180.0,nan
1507394580.0,nan
1507396980.0,nan
1507399380.0,nan
1507401780.0,nan
1507404180.0,nan
1507406580.0,nan
1507408980.0,nan
1507411380.0,nan
1507413780.0,nan
1507416180.0,nan
1507418580.0,nan
1507420980.0,nan
1507423380.0,nan
1507425780.0,nan
1507428180.0,nan
1507430580.0,nan
1507432980.0,nan
1507435380.0,nan
1507437780.0,nan
1507440180.0,nan
1507442580.0,nan
1507444980.0,nan
1507447380.0,nan
1507449780.0,nan
1507452180.0,nan
1507454580.0,nan
1507456980.0,nan
1507459380.0,nan
1507461780.0,nan
1507464180.0,nan
1507466580.0,nan
1507468980.0,nan
1507471380.0,nan
1507473780.0,nan
1507476180.0,nan
1507478580.0,nan
1507480980.0,nan
1507483380.0,nan
1507485780.0,nan
1507488180.0,nan
1507490580.0,nan
1507492980.0,nan
1507495380.0,nan
1507497780.0,nan
1507500180.0,nan
1507502580.0,nan
1507504980.0,nan
1507507380.0,nan
1507509780.0,nan
1507512180.0,nan
1507514580.0,nan
1507516980.0,nan
1507519380.0,nan
1507521780.0,nan
1507524180.0,nan
1507526580.0,nan
1507528980.0,nan
1507531380.0,nan
1507533780.0,nan
1507536180.0,nan
1507538580.0,nan
1507540980.0,nan
1507543380.0,nan
1507545780.0,nan
1507548180.0,nan
1507550580.0,nan
1507552980.0,nan
1507555380.0,nan
1507557780.0,nan
1507560180.0,nan
1507562580.0,nan
1507564980.0,nan
1507567380.0,nan
1507569780.0,nan
1507572180.0,nan
1507574580.0,nan
1507576980.0,nan
1507579380.0,nan
1507581780.0,nan
1507584180.0,nan
1507586580.0,nan
1507588980.0,nan
1507591380.0,nan
1507593780.0,nan
1507596180.0,nan
1507598580.0,nan
1507600980.0,nan
1507603380.0,nan
1507605780.0,nan
1507608180.0,nan
1507610580.0,nan
1507612980.0,nan
1507615380.0,nan
1507617780.0,nan
1507620180.0,nan
1507622580.0,nan
1507624980.0,nan
1507627380.0,nan
1507629780.0,nan
1507632180.0,nan
1507634580.0,nan
1507636980.0,nan
1507639380.0,nan
1507641780.0,nan
1507644180.0,nan
1507646580.0,nan
1507648980.0,nan
1507651380.0,nan
1507653780.0,nan
1507656180.0,nan
1507658580.0,nan
1507660980.0,nan
1507663380.0,nan
1507665780.0,nan
1507668180.0,nan
1507670580.0,nan
1507672980.0,nan
1507675380.0,nan
1507677780.0,nan
1507680180.0,nan
1507682580.0,nan
1507684980.0,nan
1507687380.0,nan
1507689780.0,nan
1507692180.0,nan
1507694580.0,nan
1507696980.0,nan
1507699380.0,nan
1507701780.0,nan
1507704180.0,nan
1507706580.0,nan
1507708980.0,nan
1507711380.0,nan
1507713780.0,nan
1507716180.0,nan
1507718580.0,nan
1507720980.0,nan
1507723380.0,nan
1507725780.0,nan
1507728180.0,nan
1507730580.0,nan
1507732980.0,nan
1507735380.0,nan
1507737780.0,nan
1507740180.0,nan
1507742580.0,nan
1507744980.0,nan
1507747380.0,nan
1507749780.0,nan
1507752180.0,nan
1507754580.0,nan
1507756980.0,nan
1507759380.0,nan
1507761780.0,nan
1507764180.0,nan
1507766580.0,nan
1507768980.0,nan
1507771380.0,nan
1507773780.0,nan
1507776180.0,nan
1507778580.0,nan
1507780980.0,nan
1507783380.0,nan
1507785780.0,nan
1507788180.0,nan
1507790580.0,nan
1507792980.0,nan
1507795380.0,nan
1507797780.0,nan
1507800180.0,nan
1507802580.0,nan
1507804980.0,nan
1507807380.0,nan
1507809780.0,nan
1507812180.0,nan
1507814580.0,nan
1507816980.0,nan
1507819380.0,nan
1507821780.0,nan
1507824180.0,nan
1507826580.0,nan
1507828980.0,nan
1507831380.0,nan
1507833780.0,nan
1507836180.0,nan
1507838580.0,nan
1507840980.0,nan
1507843380.0,nan
1507845780.0,nan
1507848180.0,nan
1507850580.0,nan
1507852980.0,nan
1507855380.0,nan
1507857780.0,nan
1507860180.0,nan
1507862580.0,nan
1507864980.0,nan
1507867380.0,nan
1507869780.0,nan
1507872180.0,nan
1507874580.0,nan
1507876980.0,nan
1507879380.0,nan
1507881780.0,nan
1507884180.0,nan
1507886580.0,nan
1507888980.0,nan
1507891380.0,nan
1507893780.0,nan
1507896180.0,nan
1507898580.0,nan
1507900980.0,nan
1507903380.0,nan
1507905780.0,nan
1507908180.0,nan
1507910580.0,nan
1507912980.0,nan
1507915380.0,nan
1507917780.0,nan
1507920180.0,nan
1507922580.0,nan
1507924980.0,nan
1507927380.0,nan
1507929780.0,nan
1507932180.0,nan
1507934580.0,nan
1507936980.0,nan
1507939380.0,nan
1507941780.0,nan
1507944180.0,nan
1507946580.0,nan
1507948980.0,nan
1507951380.0,nan
1507953780.0,nan
1507956180.0,nan
1507958580.0,nan
1507960980.0,nan
1507963380.0,nan
1507965780.0,nan
1507968180.0,nan
1507970580.0,nan
1507972980.0,nan
1507975380.0,nan
1507977780.0,nan
1507980180.0,nan
1507982580.0,nan
1507984980.0,nan
1507987380.0,nan
1507989780.0,nan
1507992180.0,nan
1507994580.0,nan
1507996980.0,nan
1507999380.0,nan
1508001780.0,nan
1508004180.0,nan
1508006580.0,nan
1508008980.0,nan
1508011380.0,nan
1508013780.0,nan
1508016180.0,nan
1508018580.0,nan
1508020980.0,nan
1508023380.0,nan
1508025780.0,nan
1508028180.0,nan
1508030580.0,nan
1508032980.0,nan
1508035380.0,nan
1508037780.0,nan
1508040180.0,nan
1508042580.0,nan
1508044980.0,nan
1508047380.0,nan
1508049780.0,nan
1508052180.0,nan
1508054580.0,nan
1508056980.0,nan
1508059380.0,nan
1508061780.0,nan
1508064180.0,nan
1508066580.0,nan
1508068980.0,nan
1508071380.0,nan
1508073780.0,nan
1508076180.0,nan
1508078580.0,nan
1508080980.0,nan
1508083380.0,nan
1508085780.0,nan
1508088180.0,nan
1508090580.0,nan
1508092980.0,nan
1508095380.0,nan
1508097780.0,nan
1508100180.0,nan
1508102580.0,nan
1508104980.0,nan
1508107380.0,nan
1508109780.0,nan
1508112180.0,nan
1508114580.0,nan
1508116980.0,nan
1508119380.0,nan
1508121780.0,nan
1508124180.0,nan
1508126580.0,nan
1508128980.0,nan
1508131380.0,nan
1508133780.0,nan
1508136180.0,nan
1508138580.0,nan
1508140980.0,nan
1508143380.0,nan
1508145780.0,nan
1508148180.0,nan
1508150580.0,nan
1508152980.0,nan
1508155380.0,nan
1508157780.0,nan
1508160180.0,nan
1508162580.0,nan
1508164980.0,nan
1508167380.0,nan
1508169780.0,nan
1508172180.0,nan
1508174580.0,nan
1508176980.0,nan
1508179380.0,nan
1508181780.0,nan
1508184180.0,nan
1508186580.0,nan
1508188980.0,nan
1508191380.0,nan
1508193780.0,nan
1508196180.0,nan
1508198580.0,nan
1508200980.0,nan
1508203380.0,nan
1508205780.0,nan
1508208180.0,nan
1508210580.0,nan
1508212980.0,nan
1508215380.0,nan
1508217780.0,nan
1508220180.0,nan
1508222580.0,nan
1508224980.0,nan
1508227380.0,nan
1508229780.0,nan
1508232180.0,nan
1508234580.0,nan
1508236980.0,nan
1508239380.0,nan
1508241780.0,nan
1508244180.0,nan
1508246580.0,nan
1508248980.0,nan
1508251380.0,nan
1508253780.0,nan
1508256180.0,nan
1508258580.0,nan
1508260980.0,nan
1508263380.0,nan
1508265780.0,nan
1508268180.0,nan
1508270580.0,nan
1508272980.0,nan
1508275380.0,nan
1508277780.0,nan
1508280180.0,nan
1508282580.0,nan
1508284980.0,nan
1508287380.0,nan
1508289780.0,nan
1508292180.0,nan
1508294580.0,nan
1508296980.0,nan
1508299380.0,nan
1508301780.0,nan
1508304180.0,nan
1508306580.0,nan
1508308980.0,nan
1508311380.0,nan
1508313780.0,nan
1508316180.0,nan
1508318580.0,nan
1508320980.0,nan
1508323380.0,nan
1508325780.0,nan
1508328180.0,nan
1508330580.0,nan
1508332980.0,nan
1508335380.0,nan
1508337780.0,nan
1508340180.0,nan
1508342580.0,nan
1508344980.0,nan
1508347380.0,nan
1508349780.0,nan
1508352180.0,nan
1508354580.0,nan
1508356980.0,nan
1508359380.0,nan
1508361780.0,nan
1508364180.0,nan
1508366580.0,nan
1508368980.0,nan
1508371380.0,nan
1508373780.0,nan
1508376180.0,nan
1508378580.0,nan
1508380980.0,nan
1508383380.0,nan
1508385780.0,nan
1508388180.0,nan
1508390580.0,nan
1508392980.0,nan
1508395380.0,nan
1508397780.0,nan
1508400180.0,nan
1508402580.0,nan
1508404980.0,nan
1508407380.0,nan
1508409780.0,nan
1508412180.0,nan
1508414580.0,nan
1508416980.0,nan
1508419380.0,nan
1508421780.0,nan
1508424180.0,nan
1508426580.0,nan
1508428980.0,nan
1508431380.0,nan
1508433780.0,nan
1508436180.0,nan
1508438580.0,nan
1508440980.0,nan
1508443380.0,nan
1508445780.0,nan
1508448180.0,nan
1508450580.0,nan
1508452980.0,nan
1508455380.0,nan
1508457780.0,nan
1508460180.0,nan
1508462580.0,nan
1508464980.0,nan
1508467380.0,nan
1508469780.0,nan
1508472180.0,nan
1508474580.0,nan
1508476980.0,nan
1508479380.0,nan
1508481780.0,nan
1508484180.0,nan
1508486580.0,nan
1508488980.0,nan
1508491380.0,nan
1508493780.0,nan
1508496180.0,nan
1508498580.0,nan
1508500980.0,nan
1508503380.0,nan
1508505780.0,nan
1508508180.0,nan
1508510580.0,nan
1508512980.0,nan
1508515380.0,nan
1508517780.0,nan
1508520180.0,nan
1508522580.0,nan
1508524980.0,nan
1508527380.0,nan
1508529780.0,nan
1508532180.0,nan
1508534580.0,nan
1508536980.0,nan
1508539380.0,nan
1508541780.0,nan
1508544180.0,nan
1508546580.0,nan
1508548980.0,nan
1508551380.0,nan
1508553780.0,nan
1508556180.0,nan
1508558580.0,nan
1508560980.0,nan
1508563380.0,nan
1508565780.0,nan
1508568180.0,nan
1508570580.0,nan
1508572980.0,nan
1508575380.0,nan
1508577780.0,nan
1508580180.0,nan
1508582580.0,nan
1508584980.0,nan
1508587380.0,nan
1508589780.0,nan
1508592180.0,nan
1508594580.0,nan
1508596980.0,nan
1508599380.0,nan
1508601780.0,nan
1508604180.0,nan
1508606580.0,nan
1508608980.0,nan
1508611380.0,nan
1508613780.0,nan
1508616180.0,nan
1508618580.0,nan
1508620980.0,nan
1508623380.0,nan
1508625780.0,nan
1508628180.0,nan
1508630580.0,nan
1508632980.0,nan
1508635380.0,nan
1508637780.0,nan
1508640180.0,nan
1508642580.0,nan
1508644980.0,nan
1508647380.0,nan
1508649780.0,nan
1508652180.0,nan
1508654580.0,nan
1508656980.0,nan
1508659380.0,nan
1508661780.0,nan
1508664180.0,nan
1508666580.0,nan
1508668980.0,nan
1508671380.0,nan
1508673780.0,nan
1508676180.0,nan
1508678580.0,nan
1508680980.0,nan
1508683380.0,nan
1508685780.0,nan
1508688180.0,nan
1508690580.0,nan
1508692980.0,nan
1508695380.0,nan
1508697780.0,nan
1508700180.0,nan
1508702580.0,nan
1508704980.0,nan
1508707380.0,nan
1508709780.0,nan
1508712180.0,nan
1508714580.0,nan
1508716980.0,nan
1508719380.0,nan
1508721780.0,nan
1508724180.0,nan
1508726580.0,nan
1508728980.0,nan
1508731380.0,nan
1508733780.0,nan
1508736180.0,nan
1508738580.0,nan
1508740980.0,nan
1508743380.0,nan
1508745780.0,nan
1508748180.0,nan
1508750580.0,nan
1508752980.0,nan
1508755380.0,nan
1508757780.0,nan
1508760180.0,nan
1508762580.0,nan
1508764980.0,nan
1508767380.0,nan
1508769780.0,nan
1508772180.0,nan
1508774580.0,nan
1508776980.0,nan
1508779380.0,nan
1508781780.0,nan
1508784180.0,nan
1508786580.0,nan
1508788980.0,nan
1508791380.0,nan
1508793780.0,nan
1508796180.0,nan
1508798580.0,nan
1508800980.0,nan
1508803380.0,nan
1508805780.0,nan
1508808180.0,nan
1508810580.0,nan
1508812980.0,nan
1508815380.0,nan
1508817780.0,nan
1508820180.0,nan
1508822580.0,nan
1508824980.0,nan
1508827380.0,nan
1508829780.0,nan
1508832180.0,nan
1508834580.0,nan
1508836980.0,nan
1508839380.0,nan
1508841780.0,nan
1508844180.0,nan
1508846580.0,nan
1508848980.0,nan
1508851380.0,nan
1508853780.0,nan
1508856180.0,nan
1508858580.0,nan
1508860980.0,nan
1508863380.0,nan
1508865780.0,nan
1508868180.0,nan
1508870580.0,nan
1508872980.0,nan
1508875380.0,nan
1508877780.0,nan
1508880180.0,nan
1508882580.0,nan
1508884980.0,nan
1508887380.0,nan
1508889780.0,nan
1508892180.0,nan
1508894580.0,nan
1508896980.0,nan
1508899380.0,nan
1508901780.0,nan
1508904180.0,nan
1508906580.0,nan
1508908980.0,nan
1508911380.0,nan
1508913780.0,nan
1508916180.0,nan
1508918580.0,nan
1508920980.0,nan
1508923380.0,nan
1508925780.0,nan
1508928180.0,nan
1508930580.0,nan
1508932980.0,nan
1508935380.0,nan
1508937780.0,nan
1508940180.0,nan
1508942580.0,nan
1508944980.0,nan
1508947380.0,nan
1508949780.0,nan
1508952180.0,nan
1508954580.0,nan
1508956980.0,nan
1508959380.0,nan
1508961780.0,nan
1508964180.0,nan
1508966580.0,nan
1508968980.0,nan
1508971380.0,nan
1508973780.0,nan
1508976180.0,nan
1508978580.0,nan
1508980980.0,nan
1508983380.0,nan
1508985780.0,nan
1508988180.0,nan
1508990580.0,nan
1508992980.0,nan
1508995380.0,nan
1508997780.0,nan
1509000180.0,nan
1509002580.0,nan
1509004980.0,nan
1509007380.0,nan
1509009780.0,nan
1509012180.0,nan
1509014580.0,nan
1509016980.0,nan
1509019380.0,nan
1509021780.0,nan
1509024180.0,nan
1509026580.0,nan
1509028980.0,nan
1509031380.0,nan
1509033780.0,nan
1509036180.0,nan
1509038580.0,nan
1509040980.0,nan
1509043380.0,nan
1509045780.0,nan
1509048180.0,nan
1509050580.0,nan
1509052980.0,nan
1509055380.0,nan
1509057780.0,nan
1509060180.0,nan
1509062580.0,nan
1509064980.0,nan
1509067380.0,nan
1509069780.0,nan
1509072180.0,nan
1509074580.0,nan
1509076980.0,nan
1509079380.0,nan
1509081780.0,nan
1509084180.0,nan
1509086580.0,nan
1509088980.0,nan
1509091380.0,nan
1509093780.0,nan
1509096180.0,nan
1509098580.0,nan
1509100980.0,nan
1509103380.0,nan
1509105780.0,nan
1509108180.0,nan
1509110580.0,nan
1509112980.0,nan
1509115380.0,nan
1509117780.0,nan
1509120180.0,nan
1509122580.0,nan
1509124980.0,nan
1509127380.0,nan
1509129780.0,nan
1509132180.0,nan
1509134580.0,nan
1509136980.0,nan
1509139380.0,nan
1509141780.0,nan
1509144180.0,nan
1509146580.0,nan
1509148980.0,nan
1509151380.0,nan
1509153780.0,nan
1509156180.0,nan
1509158580.0,nan
1509160980.0,nan
1509163380.0,nan
1509165780.0,nan
1509168180.0,nan
1509170580.0,nan
1509172980.0,nan
1509175380.0,nan
1509177780.0,nan
1509180180.0,nan
1509182580.0,nan
1509184980.0,nan
1509187380.0,nan
1509189780.0,nan
1509192180.0,nan
1509194580.0,nan
1509196980.0,nan
1509199380.0,nan
1509201780.0,nan
1509204180.0,nan
1509206580.0,nan
1509208980.0,nan
1509211380.0,nan
1509213780.0,nan
1509216180.0,nan
1509218580.0,nan
1509220980.0,nan
1509223380.0,nan
1509225780.0,nan
1509228180.0,nan
1509230580.0,nan
1509232980.0,nan
1509235380.0,nan
1509237780.0,nan
1509240180.0,nan
1509242580.0,nan
1509244980.0,nan
1509247380.0,nan
1509249780.0,nan
1509252180.0,nan
1509254580.0,nan
1509256980.0,nan
1509259380.0,nan
1509261780.0,nan
1509264180.0,nan
1509266580.0,nan
1509268980.0,nan
1509271380.0,nan
1509273780.0,nan
1509276180.0,nan
1509278580.0,nan
1509280980.0,nan
1509283380.0,nan
1509285780.0,nan
1509288180.0,nan
1509290580.0,nan
1509292980.0,nan
1509295380.0,nan
1509297780.0,nan
1509300180.0,nan
1509302580.0,nan
1509304980.0,nan
1509307380.0,nan
1509309780.0,nan
1509312180.0,nan
1509314580.0,nan
1509316980.0,nan
1509319380.0,nan
1509321780.0,nan
1509324180.0,nan
1509326580.0,nan
1509328980.0,nan
1509331380.0,nan
1509333780.0,nan
1509336180.0,nan
1509338580.0,nan
1509340980.0,nan
1509343380.0,nan
1509345780.0,nan
1509348180.0,nan
1509350580.0,nan
1509352980.0,nan
1509355380.0,nan
1509357780.0,nan
1509360180.0,nan
1509362580.0,nan
1509364980.0,nan
1509367380.0,nan
1509369780.0,nan
1509372180.0,nan
1509374580.0,nan
1509376980.0,nan
1509379380.0,nan
1509381780.0,nan
1509384180.0,nan
1509386580.0,nan
1509388980.0,nan
1509391380.0,nan
1509393780.0,nan
1509396180.0,nan
1509398580.0,nan
1509400980.0,nan
1509403380.0,nan
1509405780.0,nan
1509408180.0,nan
1509410580.0,nan
1509412980.0,nan
1509415380.0,nan
1509417780.0,nan
1509420180.0,nan
1509422580.0,nan
1509424980.0,nan
1509427380.0,nan
1509429780.0,nan
1509432180.0,nan
1509434580.0,nan
1509436980.0,nan
1509439380.0,nan
1509441780.0,nan
1509444180.0,nan
1509446580.0,nan
1509448980.0,nan
1509451380.0,nan
1509453780.0,nan
1509456180.0,nan
1509458580.0,nan
1509460980.0,nan
1509463380.0,nan
1509465780.0,nan
1509468180.0,nan
1509470580.0,nan
1509472980.0,nan
1509475380.0,nan
1509477780.0,nan
1509480180.0,nan
1509482580.0,nan
1509484980.0,nan
1509487380.0,nan
1509489780.0,nan
1509492180.0,nan
1509494580.0,nan
1509496980.0,nan
1509499380.0,nan
1509501780.0,nan
1509504180.0,nan
1509506580.0,nan
1509508980.0,nan
1509511380.0,nan
1509513780.0,nan
1509516180.0,nan
1509518580.0,nan
1509520980.0,nan
1509523380.0,nan
1509525780.0,nan
1509528180.0,nan
1509530580.0,nan
1509532980.0,nan
1509535380.0,nan
1509537780.0,nan
1509540180.0,nan
1509542580.0,nan
1509544980.0,nan
1509547380.0,nan
1509549780.0,nan
1509552180.0,nan
1509554580.0,nan
1509556980.0,nan
1509559380.0,nan
1509561780.0,nan
1509564180.0,nan
1509566580.0,nan
1509568980.0,nan
1509571380.0,nan
1509573780.0,nan
1509576180.0,nan
1509578580.0,nan
1509580980.0,nan
1509583380.0,nan
1509585780.0,nan
1509588180.0,nan
1509590580.0,nan
1509592980.0,nan
1509595380.0,nan
1509597780.0,nan
1509600180.0,nan
1509602580.0,nan
1509604980.0,nan
1509607380.0,nan
1509609780.0,nan
1509612180.0,nan
1509614580.0,nan
1509616980.0,nan
1509619380.0,nan
1509621780.0,nan
1509624180.0,nan
1509626580.0,nan
1509628980.0,nan
1509631380.0,nan
1509633780.0,nan
1509636180.0,nan
1509638580.0,nan
1509640980.0,nan
1509643380.0,nan
1509645780.0,nan
1509648180.0,nan
1509650580.0,nan
1509652980.0,nan
1509655380.0,nan
1509657780.0,nan
1509660180.0,nan
1509662580.0,nan
1509664980.0,nan
1509667380.0,nan
1509669780.0,nan
1509672180.0,nan
1509674580.0,nan
1509676980.0,nan
1509679380.0,nan
1509681780.0,nan
1509684180.0,nan
1509686580.0,nan
1509688980.0,nan
1509691380.0,nan
1509693780.0,nan
1509696180.0,nan
1509698580.0,nan
1509700980.0,nan
1509703380.0,nan
1509705780.0,nan
1509708180.0,nan
1509710580.0,nan
1509712980.0,nan
1509715380.0,nan
1509717780.0,nan
1509720180.0,nan
1509722580.0,nan
1509724980.0,nan
1509727380.0,nan
1509729780.0,nan
1509732180.0,nan
1509734580.0,nan
1509736980.0,nan
1509739380.0,nan
1509741780.0,nan
1509744180.0,nan
1509746580.0,nan
1509748980.0,nan
1509751380.0,nan
1509753780.0,nan
1509756180.0,nan
1509758580.0,nan
1509760980.0,nan
1509763380.0,nan
1509765780.0,nan
1509768180.0,nan
1509770580.0,nan
1509772980.0,nan
1509775380.0,nan
1509777780.0,nan
1509780180.0,nan
1509782580.0,nan
1509784980.0,nan
1509787380.0,nan
1509789780.0,nan
1509792180.0,nan
1509794580.0,nan
1509796980.0,nan
1509799380.0,nan
1509801780.0,nan
1509804180.0,nan
1509806580.0,nan
1509808980.0,nan
1509811380.0,nan
1509813780.0,nan
1509816180.0,nan
1509818580.0,nan
1509820980.0,nan
1509823380.0,nan
1509825780.0,nan
1509828180.0,nan
1509830580.0,nan
1509832980.0,nan
1509835380.0,nan
1509837780.0,nan
1509840180.0,nan
1509842580.0,nan
1509844980.0,nan
1509847380.0,nan
1509849780.0,nan
1509852180.0,nan
1509854580.0,nan
1509856980.0,nan
1509859380.0,nan
1509861780.0,nan
1509864180.0,nan
1509866580.0,nan
1509868980.0,nan
1509871380.0,nan
1509873780.0,nan
1509876180.0,nan
1509878580.0,nan
1509880980.0,nan
1509883380.0,nan
1509885780.0,nan
